Project: 2018 Post 45 Charleston Entrance Channel Maintenance and New Work Dredging
Permit: W912HP-18-C-0001
Client: Great Lakes Dredge & Dock Co.
Trip: 54
Vessel Name: GL702
Material Source: UNKNOWN
Transit Start: 5/26/2018 5:44:02 AM
Disposal Start: 5/26/2018 7:18:23 AM
Note: Coordinates are in NAD 1983 StatePlane South Carolina FIPS 3900 Feet

Local Date/Time,Easting,Northing,Heading,Speed (knots),Aft Draft (ft),Fore Draft (ft),Aft Ullage (ft),ForeUllage (ft),Water Depth (ft),Placement Phase,Hull Status
05/26/2018 09:49:04,2398564.75,296910.65,215.47,3.80,18.38,20.96,12.41,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:49:10,2398549.67,296877.14,214.09,3.80,18.56,14.40,13.25,12.98,N/A,TRANSIT,CLOSED
05/26/2018 09:49:16,2398530.82,296842.51,214.31,3.80,18.52,14.58,11.93,13.94,N/A,TRANSIT,CLOSED
05/26/2018 09:49:22,2398511.56,296809.93,214.06,3.70,18.38,14.44,12.74,12.37,N/A,TRANSIT,CLOSED
05/26/2018 09:49:28,2398491.95,296776.95,213.36,3.80,18.50,14.40,12.95,13.62,N/A,TRANSIT,CLOSED
05/26/2018 09:49:40,2398459.50,296708.92,212.97,3.70,18.66,14.76,12.73,13.59,N/A,TRANSIT,CLOSED
05/26/2018 09:49:46,2398438.26,296670.90,212.02,3.80,18.52,14.46,13.11,13.33,N/A,TRANSIT,CLOSED
05/26/2018 09:49:52,2398422.84,296635.30,210.94,3.90,18.70,14.49,12.29,13.85,N/A,TRANSIT,CLOSED
05/26/2018 09:49:58,2398414.23,296599.50,209.42,3.80,18.75,14.64,12.49,13.81,N/A,TRANSIT,CLOSED
05/26/2018 09:50:04,2398392.39,296568.54,210.58,3.80,18.52,14.80,12.56,13.83,N/A,TRANSIT,CLOSED
05/26/2018 09:50:10,2398377.26,296531.05,209.33,3.90,18.47,14.67,13.09,13.60,N/A,TRANSIT,CLOSED
05/26/2018 09:50:16,2398358.82,296493.90,208.59,3.80,18.34,14.44,11.97,13.61,N/A,TRANSIT,CLOSED
05/26/2018 09:50:22,2398339.48,296458.39,208.44,3.80,18.43,14.49,12.57,13.18,N/A,TRANSIT,CLOSED
05/26/2018 09:50:28,2398325.01,296422.81,208.12,3.90,18.54,14.67,12.26,13.82,N/A,TRANSIT,CLOSED
05/26/2018 09:50:40,2398292.13,296352.97,209.42,3.80,18.61,14.40,12.10,13.80,N/A,TRANSIT,CLOSED
05/26/2018 09:50:46,2398274.13,296315.76,209.42,3.80,18.66,14.49,12.82,13.80,N/A,TRANSIT,CLOSED
05/26/2018 09:50:51,2398262.18,296286.50,209.42,3.90,18.66,20.96,12.77,0.00,N/A,TRANSIT,CLOSED
05/26/2018 09:50:58,2398242.28,296244.18,210.74,3.90,18.56,14.40,12.11,13.46,N/A,TRANSIT,CLOSED
05/26/2018 09:51:04,2398224.88,296210.28,210.31,3.80,18.70,14.46,11.85,13.55,N/A,TRANSIT,CLOSED
05/26/2018 09:51:10,2398209.70,296171.25,209.45,3.80,18.52,14.58,12.84,13.52,N/A,TRANSIT,CLOSED
05/26/2018 09:51:16,2398194.27,296137.24,210.46,3.90,18.75,14.94,12.27,13.77,N/A,TRANSIT,CLOSED
05/26/2018 09:51:22,2398174.01,296105.07,212.31,3.90,18.68,14.58,11.97,14.17,N/A,TRANSIT,CLOSED
05/26/2018 09:51:28,2398158.13,296066.63,212.27,3.90,18.47,14.40,12.44,13.85,N/A,TRANSIT,CLOSED
05/26/2018 09:51:40,2398120.66,295997.21,213.24,3.90,18.66,14.53,11.50,14.15,N/A,TRANSIT,CLOSED
05/26/2018 09:51:46,2398101.26,295961.39,213.49,3.90,18.66,14.69,12.07,14.20,N/A,TRANSIT,CLOSED
05/26/2018 09:51:52,2398077.21,295927.94,214.46,4.00,18.56,14.60,13.15,14.40,N/A,TRANSIT,CLOSED
05/26/2018 09:51:58,2398063.34,295890.75,213.71,4.00,18.36,14.44,13.05,13.35,N/A,TRANSIT,CLOSED
05/26/2018 09:52:04,2398037.92,295855.42,215.31,4.10,18.56,14.58,12.61,13.16,N/A,TRANSIT,CLOSED
05/26/2018 09:52:10,2398014.95,295819.27,215.91,4.10,18.66,14.58,13.00,13.67,N/A,TRANSIT,CLOSED
05/26/2018 09:52:16,2397992.93,295787.37,215.80,4.10,18.52,14.17,13.23,14.00,N/A,DISPOSAL,OPEN
05/26/2018 09:52:22,2397976.48,295754.09,216.12,4.10,18.25,15.01,14.97,16.29,N/A,DISPOSAL,OPEN
05/26/2018 09:52:28,2397954.64,295719.12,216.64,4.10,15.89,8.10,23.25,22.06,N/A,DISPOSAL,OPEN
05/26/2018 09:52:34,2397930.69,295683.83,216.84,4.00,12.23,7.83,15.00,29.37,N/A,DISPOSAL,OPEN
05/26/2018 09:52:40,2397914.49,295644.56,215.20,4.10,9.15,4.96,15.00,0.00,N/A,RETURN,OPEN
05/26/2018 09:52:46,2397891.73,295611.27,214.90,4.20,8.52,4.21,14.99,0.00,N/A,RETURN,OPEN
05/26/2018 09:52:52,2397873.02,295570.83,213.98,4.10,9.19,4.12,15.00,0.00,N/A,RETURN,OPEN
05/26/2018 09:52:58,2397852.62,295533.79,214.21,4.00,9.60,4.21,30.27,0.00,N/A,RETURN,OPEN
05/26/2018 09:53:04,2397833.89,295497.00,214.72,4.20,9.78,4.62,15.00,0.00,N/A,RETURN,OPEN
05/26/2018 09:53:10,2397812.52,295462.67,215.99,4.00,9.69,4.17,15.03,0.00,N/A,RETURN,OPEN
05/26/2018 09:53:16,2397795.21,295427.47,216.21,3.90,9.69,5.03,15.02,31.62,N/A,RETURN,OPEN
05/26/2018 09:53:22,2397772.26,295394.09,217.16,3.90,9.87,5.23,14.98,0.00,N/A,RETURN,OPEN
05/26/2018 09:53:28,2397746.61,295360.09,217.47,3.90,9.92,5.73,14.98,0.00,N/A,RETURN,OPEN
05/26/2018 09:53:40,2397699.55,295294.22,218.34,3.90,10.51,5.66,15.01,0.00,N/A,RETURN,OPEN
05/26/2018 09:53:46,2397685.44,295259.91,215.48,3.90,10.28,5.98,14.97,0.00,N/A,RETURN,OPEN
05/26/2018 09:53:52,2397662.48,295224.64,215.70,3.90,10.91,6.47,14.97,30.83,N/A,RETURN,OPEN
05/26/2018 09:53:58,2397641.78,295194.98,215.37,3.80,11.50,6.43,14.99,0.00,N/A,RETURN,OPEN
05/26/2018 09:54:04,2397620.17,295162.51,213.88,3.80,11.41,6.75,27.68,0.00,N/A,RETURN,OPEN
05/26/2018 09:54:10,2397598.03,295128.91,212.44,3.80,11.37,6.97,14.96,0.00,N/A,RETURN,OPEN
05/26/2018 09:54:16,2397576.89,295094.09,212.46,3.70,11.96,7.33,14.97,0.00,N/A,RETURN,OPEN
05/26/2018 09:54:22,2397557.06,295060.94,212.26,3.80,12.23,6.68,14.96,29.84,N/A,RETURN,OPEN
05/26/2018 09:54:28,2397541.00,295026.87,211.60,3.70,12.41,6.93,14.97,29.81,N/A,RETURN,OPEN
05/26/2018 09:54:40,2397504.44,294958.54,210.87,3.80,10.87,6.84,14.97,0.00,N/A,RETURN,OPEN
05/26/2018 09:54:46,2397486.04,294920.92,211.14,3.80,10.69,6.38,14.98,30.96,N/A,RETURN,OPEN
05/26/2018 09:54:52,2397467.66,294884.56,210.69,3.80,10.87,6.34,14.98,0.00,N/A,RETURN,OPEN
05/26/2018 09:54:58,2397448.96,294850.78,210.43,3.90,10.87,5.75,14.97,0.00,N/A,RETURN,OPEN
05/26/2018 09:55:04,2397434.36,294817.06,210.18,3.80,11.14,5.75,14.98,0.00,N/A,RETURN,OPEN
05/26/2018 09:55:10,2397415.84,294789.06,211.15,3.80,10.87,5.43,14.98,0.00,N/A,RETURN,OPEN
05/26/2018 09:55:16,2397399.99,294759.05,211.02,3.90,10.15,5.46,14.98,31.79,N/A,RETURN,OPEN
05/26/2018 09:55:22,2397380.58,294723.49,211.61,3.80,10.05,5.23,14.99,31.50,N/A,RETURN,OPEN
05/26/2018 09:55:28,2397359.78,294686.36,211.77,3.90,9.33,4.75,15.00,31.24,N/A,RETURN,OPEN
05/26/2018 09:55:40,2397322.47,294616.23,212.63,4.00,8.92,4.80,14.97,0.00,N/A,RETURN,OPEN
05/26/2018 09:55:46,2397301.45,294582.21,213.62,4.00,8.65,4.50,14.99,32.54,N/A,RETURN,OPEN
05/26/2018 09:55:52,2397278.73,294547.71,214.03,4.00,8.65,4.55,15.11,0.00,N/A,RETURN,OPEN
05/26/2018 09:55:58,2397262.05,294510.63,213.46,4.00,8.56,4.12,15.00,0.00,N/A,RETURN,OPEN
05/26/2018 09:56:04,2397236.70,294477.03,214.26,4.30,8.20,3.71,15.00,0.00,N/A,RETURN,OPEN
05/26/2018 09:56:10,2397219.66,294436.30,212.18,4.40,8.47,3.62,14.99,0.00,N/A,RETURN,OPEN
05/26/2018 09:56:16,2397194.69,294397.63,212.75,4.30,8.20,3.49,14.99,0.00,N/A,RETURN,OPEN
05/26/2018 09:56:22,2397171.64,294356.46,211.66,4.40,8.15,2.88,14.98,0.00,N/A,RETURN,OPEN
05/26/2018 09:56:28,2397150.54,294317.46,210.98,4.50,8.18,2.88,15.02,0.00,N/A,RETURN,OPEN
05/26/2018 09:56:40,2397104.09,294232.82,210.48,4.60,7.88,2.78,31.49,0.00,N/A,RETURN,OPEN
05/26/2018 09:56:46,2397080.12,294198.31,211.73,4.60,7.66,2.49,31.42,0.00,N/A,RETURN,CLOSED
05/26/2018 09:56:52,2397056.12,294156.95,212.72,4.70,7.79,2.63,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 09:56:58,2397034.04,294116.65,212.72,4.70,7.79,20.96,31.78,0.00,N/A,RETURN,CLOSED
05/26/2018 09:57:04,2397001.63,294083.37,217.46,4.80,7.75,2.65,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 09:57:10,2396975.68,294041.75,218.05,4.70,7.61,2.51,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 09:57:16,2396944.33,294004.55,220.73,4.70,7.72,2.72,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 09:57:22,2396914.71,293969.11,223.75,4.90,7.61,2.49,14.99,32.82,N/A,RETURN,CLOSED
05/26/2018 09:57:28,2396883.24,293929.28,225.95,4.90,7.52,2.88,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 09:57:40,2396805.16,293866.91,232.95,5.00,7.47,2.78,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 09:57:46,2396767.24,293838.50,236.21,4.70,2.95,2.67,14.97,0.00,N/A,RETURN,CLOSED
05/26/2018 09:57:52,2396724.86,293813.47,240.06,4.90,7.43,2.56,15.11,0.00,N/A,RETURN,CLOSED
05/26/2018 09:57:58,2396682.16,293787.82,242.90,4.70,7.70,2.81,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 09:58:03,2396647.53,293766.77,242.90,4.90,7.47,20.96,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 09:58:09,2396601.88,293752.31,249.92,4.80,7.61,2.49,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 09:58:21,2396507.39,293720.24,255.03,5.00,7.63,2.69,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 09:58:27,2396451.87,293716.04,264.52,4.90,7.47,2.67,14.99,33.14,N/A,RETURN,CLOSED
05/26/2018 09:58:34,2396395.93,293717.52,270.24,4.90,7.56,2.65,31.66,0.00,N/A,RETURN,CLOSED
05/26/2018 09:58:39,2396355.44,293713.38,270.24,4.90,7.56,20.96,14.97,0.00,N/A,RETURN,CLOSED
05/26/2018 09:58:45,2396307.27,293731.32,281.80,4.90,7.61,2.58,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 09:58:51,2396257.41,293738.58,281.80,4.90,7.52,20.96,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 09:58:57,2396214.20,293747.14,281.80,4.70,7.66,20.96,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 09:59:03,2396176.02,293792.99,299.58,4.80,7.47,2.65,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 09:59:10,2396128.92,293823.23,305.35,4.90,7.47,2.78,14.99,33.30,N/A,RETURN,CLOSED
05/26/2018 09:59:15,2396094.81,293842.82,305.35,4.70,7.61,20.96,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 09:59:21,2396069.75,293891.92,320.74,5.00,7.43,2.49,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 09:59:27,2396042.60,293930.35,327.60,4.80,7.66,2.51,14.99,33.49,N/A,RETURN,CLOSED
05/26/2018 09:59:39,2395995.39,294017.31,334.65,4.60,7.61,20.96,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 09:59:45,2395979.97,294060.78,334.65,4.70,7.61,20.96,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 09:59:51,2395996.60,294116.37,353.79,4.80,7.52,2.51,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 09:59:57,2395997.17,294167.33,0.16,4.90,7.52,2.54,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 10:00:03,2395996.07,294214.62,0.16,4.70,7.52,20.96,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 10:00:09,2396023.23,294260.90,13.92,4.70,7.61,2.72,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 10:00:15,2396032.43,294305.28,13.92,4.50,7.52,20.96,32.62,0.00,N/A,RETURN,CLOSED
05/26/2018 10:00:22,2396059.76,294344.85,24.00,4.20,7.61,2.63,32.19,0.00,N/A,RETURN,CLOSED
05/26/2018 10:00:27,2396072.68,294378.37,24.00,4.20,7.61,20.96,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 10:00:33,2396096.88,294409.73,29.39,4.00,7.56,2.76,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 10:00:39,2396116.35,294444.24,31.40,4.30,7.47,2.65,14.98,33.06,N/A,RETURN,CLOSED
05/26/2018 10:00:45,2396144.07,294485.88,35.72,4.60,7.52,2.63,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 10:00:51,2396182.36,294514.39,44.76,4.50,7.61,2.54,31.93,0.00,N/A,RETURN,CLOSED
05/26/2018 10:00:58,2396223.23,294545.31,51.95,4.40,7.66,2.74,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 10:01:03,2396252.18,294568.72,51.95,4.50,7.56,20.96,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 10:01:09,2396299.78,294581.38,63.70,4.90,7.52,2.58,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 10:01:16,2396355.97,294601.97,69.92,5.10,7.56,2.78,15.00,33.43,N/A,RETURN,CLOSED
05/26/2018 10:01:22,2396410.70,294610.36,77.04,5.10,7.56,2.56,15.01,33.49,N/A,RETURN,CLOSED
05/26/2018 10:01:28,2396464.66,294615.99,81.12,5.40,7.52,2.51,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 10:01:40,2396572.65,294630.13,84.06,5.60,7.61,2.69,31.94,0.00,N/A,RETURN,CLOSED
05/26/2018 10:01:46,2396626.35,294639.64,83.84,5.80,7.66,2.56,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 10:01:52,2396685.31,294646.79,84.00,5.80,7.66,2.58,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 10:01:58,2396743.95,294655.65,83.11,6.00,7.61,2.56,32.31,0.00,N/A,RETURN,CLOSED
05/26/2018 10:02:04,2396806.65,294663.53,82.10,6.10,7.56,2.69,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 10:02:10,2396870.24,294676.81,79.64,6.30,7.61,2.63,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:02:16,2396937.03,294688.52,77.78,6.40,7.70,2.54,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 10:02:22,2396999.05,294707.09,74.97,6.50,7.61,2.60,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 10:02:28,2397065.63,294724.51,73.28,6.60,7.56,2.56,15.13,0.00,N/A,RETURN,CLOSED
05/26/2018 10:02:40,2397194.71,294767.48,69.66,6.80,7.70,2.51,15.02,33.45,N/A,RETURN,CLOSED
05/26/2018 10:02:46,2397258.98,294791.44,68.78,6.80,7.66,2.47,14.99,33.46,N/A,RETURN,CLOSED
05/26/2018 10:02:52,2397322.85,294814.51,68.08,6.90,7.61,2.56,32.33,0.00,N/A,RETURN,CLOSED
05/26/2018 10:02:58,2397385.31,294839.07,67.59,6.90,7.66,2.65,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 10:03:04,2397449.63,294865.93,67.61,7.00,7.66,2.54,31.79,33.30,N/A,RETURN,CLOSED
05/26/2018 10:03:10,2397518.01,294891.76,67.53,7.10,7.66,2.60,31.73,33.51,N/A,RETURN,CLOSED
05/26/2018 10:03:16,2397584.53,294919.19,66.36,7.10,7.66,2.49,31.62,0.00,N/A,RETURN,CLOSED
05/26/2018 10:03:22,2397650.93,294947.60,65.75,7.10,7.70,2.54,14.98,0.00,N/A,RETURN,CLOSED
05/26/2018 10:03:28,2397714.18,294978.76,64.47,7.10,7.66,2.49,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 10:03:46,2397906.31,295071.42,62.43,7.20,7.52,2.51,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 10:05:21,2398903.14,295646.85,54.24,7.20,7.56,20.96,14.99,0.00,N/A,RETURN,CLOSED
05/26/2018 10:06:10,2399409.10,295957.56,56.60,7.20,7.61,2.51,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 10:08:40,2400911.53,296955.62,54.44,7.20,7.56,2.49,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 10:09:52,2401647.72,297434.46,54.76,7.20,7.61,2.49,15.08,0.00,N/A,RETURN,CLOSED
05/26/2018 10:09:58,2401705.65,297475.30,54.22,7.20,7.66,20.96,15.00,0.00,N/A,RETURN,CLOSED
05/26/2018 10:10:04,2401765.17,297516.67,54.24,7.20,7.56,20.96,32.57,0.00,N/A,RETURN,CLOSED
05/26/2018 10:10:10,2401829.39,297556.13,55.30,7.10,7.66,20.96,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 10:10:15,2401878.72,297590.71,55.30,7.20,7.61,20.96,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 10:10:22,2401954.64,297627.61,60.57,7.20,7.52,2.51,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:10:28,2402014.01,297666.40,59.81,7.20,7.52,2.47,31.85,0.00,N/A,RETURN,CLOSED
05/26/2018 10:10:33,2402064.92,297697.37,59.81,7.30,7.61,20.96,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 10:10:40,2402139.94,297736.17,62.23,7.20,7.52,2.51,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:10:46,2402199.80,297782.76,59.81,7.20,7.61,2.65,32.19,0.00,N/A,RETURN,CLOSED
05/26/2018 10:10:52,2402263.97,297820.56,59.81,7.30,7.56,20.96,32.27,0.00,N/A,RETURN,CLOSED
05/26/2018 10:10:58,2402325.58,297857.73,59.81,7.20,7.61,20.96,32.21,0.00,N/A,RETURN,CLOSED
05/26/2018 10:11:03,2402378.06,297886.89,59.81,7.30,7.61,20.96,31.77,0.00,N/A,RETURN,CLOSED
05/26/2018 10:11:09,2402452.37,297899.57,76.69,7.20,7.52,2.51,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 10:11:22,2402594.49,297980.81,76.69,7.30,7.56,20.96,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 10:11:27,2402641.29,298012.33,76.69,7.20,7.56,20.96,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 10:11:40,2402778.25,298095.32,76.69,7.20,7.52,20.96,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:11:46,2402841.38,298134.32,76.69,7.30,7.52,20.96,15.13,0.00,N/A,RETURN,CLOSED
05/26/2018 10:11:52,2402905.06,298170.30,76.69,7.20,7.61,20.96,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:11:58,2402965.64,298207.45,76.69,7.30,7.61,20.96,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 10:12:04,2403029.80,298245.86,76.69,7.20,7.66,20.96,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 10:12:10,2402928.53,298191.69,234.27,7.20,7.56,2.49,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 10:12:22,2403053.79,298266.05,234.27,7.20,7.52,20.96,32.11,0.00,N/A,RETURN,CLOSED
05/26/2018 10:12:28,2403115.43,298301.40,234.27,7.20,7.56,20.96,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:12:40,2403286.96,298346.17,201.65,7.20,7.61,2.51,15.12,0.00,N/A,RETURN,CLOSED
05/26/2018 10:12:45,2403294.29,298404.94,235.68,7.20,7.52,2.51,31.75,0.00,N/A,RETURN,CLOSED
05/26/2018 10:12:52,2403526.79,298552.83,64.87,7.20,7.47,2.49,32.60,0.00,N/A,RETURN,CLOSED
05/26/2018 10:12:58,2403587.72,298590.87,63.43,7.20,7.61,2.51,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 10:13:04,2403655.61,298622.86,64.12,7.20,7.56,2.56,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 10:13:10,2403721.06,298656.65,63.13,7.20,7.61,2.51,32.21,0.00,N/A,RETURN,CLOSED
05/26/2018 10:13:16,2403782.21,298692.79,62.57,7.30,7.66,2.54,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:13:22,2403846.09,298727.85,62.80,7.20,7.59,2.51,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 10:13:28,2403911.18,298757.58,63.79,7.20,7.66,2.51,0.00,0.00,N/A,RETURN,CLOSED
05/26/2018 10:13:40,2404040.36,298826.97,63.48,7.20,7.61,2.51,32.38,0.00,N/A,RETURN,CLOSED
05/26/2018 10:13:46,2404104.59,298861.69,63.52,7.30,7.56,2.47,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 10:13:52,2404168.26,298898.28,63.52,7.20,7.56,20.96,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:13:58,2404232.96,298933.67,63.52,7.20,7.56,20.96,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:14:17,2404437.20,299033.98,63.88,7.20,7.56,2.56,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 10:15:18,2405081.25,299409.37,58.47,7.20,7.56,2.51,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 10:16:18,2405656.38,299769.44,56.35,6.40,7.61,2.56,32.61,0.00,N/A,RETURN,CLOSED
05/26/2018 10:17:18,2406111.55,300135.30,50.25,5.50,7.63,2.60,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:18:17,2406477.32,300495.30,45.03,5.00,7.56,2.56,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 10:19:18,2406830.83,300870.77,41.18,5.00,7.52,2.63,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 10:20:18,2407123.04,301287.12,32.96,4.90,7.52,2.56,32.58,33.24,N/A,RETURN,CLOSED
05/26/2018 10:21:18,2407374.59,301704.35,30.06,4.80,7.52,2.65,15.07,33.25,N/A,RETURN,CLOSED
05/26/2018 10:22:18,2407640.57,302109.74,30.97,4.80,7.52,2.49,15.06,33.35,N/A,RETURN,CLOSED
05/26/2018 10:23:18,2407893.55,302532.16,29.13,4.80,7.56,2.51,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 10:24:18,2408155.36,302951.06,29.77,4.80,7.56,2.56,15.16,0.00,N/A,RETURN,CLOSED
05/26/2018 10:25:18,2408414.82,303359.57,30.47,4.80,7.52,2.60,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 10:26:18,2408668.50,303767.28,29.69,4.70,7.52,2.47,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 10:27:18,2408925.89,304174.90,30.72,4.70,7.47,2.56,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:28:18,2409178.83,304580.21,29.08,4.70,7.52,2.69,15.07,0.00,N/A,RETURN,CLOSED
05/26/2018 10:29:18,2409335.99,305029.95,18.04,4.70,7.52,2.65,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 10:30:18,2409455.40,305493.70,12.14,4.90,7.45,2.60,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 10:31:18,2409565.75,305950.92,10.45,4.60,7.52,2.51,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:32:18,2409652.07,306401.91,6.90,4.50,7.52,2.56,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 10:33:18,2409516.26,306829.08,341.11,4.60,7.47,2.69,15.07,0.00,N/A,RETURN,CLOSED
05/26/2018 10:34:18,2409156.97,307110.18,309.13,4.50,7.52,2.56,15.11,33.34,N/A,RETURN,CLOSED
05/26/2018 10:35:18,2408715.15,307245.26,287.37,4.40,7.68,2.60,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 10:36:18,2408251.28,307313.46,278.23,4.70,7.47,2.78,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:37:18,2407785.47,307394.36,277.59,4.80,7.47,2.60,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 10:38:18,2407323.44,307462.16,277.07,4.60,7.61,2.69,15.06,0.00,N/A,RETURN,CLOSED
05/26/2018 10:39:18,2406857.31,307542.02,277.99,4.50,7.66,2.81,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:40:18,2406387.12,307604.53,277.26,4.80,7.54,2.45,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 10:41:18,2405924.16,307676.23,277.99,4.60,7.61,2.56,32.03,0.00,N/A,RETURN,CLOSED
05/26/2018 10:42:18,2405459.64,307769.01,280.10,4.50,7.56,2.47,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 10:43:18,2404997.66,307878.95,280.10,4.80,7.56,20.96,15.04,0.00,N/A,RETURN,CLOSED
05/26/2018 10:44:18,2404525.53,307905.61,270.19,4.70,7.52,2.45,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 10:45:18,2404101.48,307704.07,244.31,4.70,7.61,2.56,32.21,0.00,N/A,RETURN,CLOSED
05/26/2018 10:46:18,2403828.27,307328.73,216.35,4.50,7.63,2.63,15.13,0.00,N/A,RETURN,CLOSED
05/26/2018 10:47:18,2403879.87,306875.02,175.27,4.10,7.59,2.58,15.07,0.00,N/A,RETURN,CLOSED
05/26/2018 10:48:18,2404160.74,306603.49,137.57,3.80,7.47,2.83,15.13,0.00,N/A,RETURN,CLOSED
05/26/2018 10:49:18,2404483.97,306442.86,118.73,3.00,7.52,2.88,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 10:50:18,2404754.72,306355.28,111.32,2.70,7.56,2.54,15.03,0.00,N/A,RETURN,CLOSED
05/26/2018 10:51:18,2405002.31,306253.89,116.53,2.60,7.56,2.51,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 10:52:17,2405194.70,306110.95,128.99,2.40,7.56,2.51,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 10:53:18,2405384.75,305960.53,132.21,2.20,7.52,2.69,15.02,0.00,N/A,RETURN,CLOSED
05/26/2018 10:54:18,2405581.90,305803.44,130.45,2.40,7.50,2.67,15.05,0.00,N/A,RETURN,CLOSED
05/26/2018 10:55:18,2405792.02,305674.80,125.82,2.50,7.61,2.65,15.01,0.00,N/A,RETURN,CLOSED
05/26/2018 10:56:18,2406008.21,305535.46,126.39,2.50,7.52,2.74,15.03,0.00,N/A,RETURN,CLOSED
